id_loan,monto_asignado,motivo
bb748eb2-c768-44b1-982c-c14ef98e5aba,190.2,Punto ciego dayslate (bug 9)
e4b32e30-95e8-4277-88a8-4cdd7c259b5a,2280.01,Punto ciego dayslate (bug 9)
1364af97-d21b-45cb-8fb3-ca1d31303e23,527.33,Punto ciego dayslate (bug 9)
f390a23b-8c1e-4726-bfc2-5623f1a889e0,296.9,Punto ciego dayslate (bug 9)
6cd7c305-91ef-4b89-a64a-33f6fff39492,152.9,Punto ciego dayslate (bug 9)
9db8995f-f1de-4bcf-a23b-0f6c360cbbb5,1420.17,Punto ciego dayslate (bug 9)
11a1e7e4-e34b-441e-a2b8-bcee310136de,1058.64,Punto ciego dayslate (bug 9)
03ee16e5-5072-4e6e-9809-e21f10ada84b,1480.2,Punto ciego dayslate (bug 9)
1f49097f-3bb7-4886-8a22-7ca10a5f5704,1379.95,Punto ciego dayslate (bug 9)
fbb9b6b2-16ff-4761-b84a-10e8d21d7d2b,452.9,Punto ciego dayslate (bug 9)
4111e386-bb49-4356-ba67-41a51aeb9856,2874.83,Punto ciego dayslate (bug 9)
e1ecf93d-6708-4ebf-86ed-c17bff482dd8,911.0,Punto ciego dayslate (bug 9)
ce29fd4a-b8bf-418d-af7b-caf60d6095b7,1475.6,Punto ciego dayslate (bug 9)
c25acf2e-6865-4395-b892-22cc67c580d3,1407.78,Reenganche (excluido por flg_last_loan_in_chain)
3b10e9ae-c0db-4de8-9195-8ad805e0514a,360.9,Punto ciego dayslate (bug 9)
4370be49-c4fb-4a77-92be-6bad35ce60c0,534.32,Punto ciego dayslate (bug 9)
dc69f32d-6b3d-4188-87ec-bba60f4ead75,7749.55,Punto ciego dayslate (bug 9)
05e26680-724a-4b39-8444-6056fcd148d9,401.46,Punto ciego dayslate (bug 9)
f13ed973-c170-44da-8d85-63954c6521e2,1232.48,Punto ciego dayslate (bug 9)
8a8b6c67-5d18-41ae-ad5d-b2718a749b4d,1545.0,Punto ciego dayslate (bug 9)
9062bd73-feb4-4493-8912-b306b5b75d17,685.43,Punto ciego dayslate (bug 9)
b701da23-0846-4e7f-aedf-0a85ed05d543,1792.46,Punto ciego dayslate (bug 9)
01ffc424-74a1-46e3-b3c6-ac3d68a0082e,970.26,Punto ciego dayslate (bug 9)
e6286026-e550-42dd-9169-88a85ca28bb1,1026.42,Punto ciego dayslate (bug 9)
66cb6d09-485e-42df-9978-8929714bd6cb,998.45,Punto ciego dayslate (bug 9)
2cbc8721-92b3-4456-928d-7be6035bff38,927.0,Punto ciego dayslate (bug 9)
8b3c4b83-6950-4f1f-8e8c-9e3a633f9130,1417.5,Punto ciego dayslate (bug 9)
eb7c276e-1dfe-4fe6-bf97-d2f6677233ee,325.05,Punto ciego dayslate (bug 9)
a06b1649-314a-4c5b-a1ac-529c790bb8c6,509.55,Punto ciego dayslate (bug 9)
aa2b6b1e-e8f3-43c5-970e-025bbd8e57e7,969.48,Punto ciego dayslate (bug 9)
c2cc0646-7b5d-4edf-b2bc-876b5bf7e09a,613.75,Punto ciego dayslate (bug 9)
47659e41-7f44-477e-8d33-31b34dd16a1b,973.86,Reenganche (excluido por flg_last_loan_in_chain)
467fa056-7c80-4cd3-826d-98c7b1a83d76,828.14,Punto ciego dayslate (bug 9)
0dd1f1d3-3a70-4a95-86fc-ba1060889581,925.95,Punto ciego dayslate (bug 9)
72de63c2-e719-42fd-bd2a-c840af833666,625.02,Punto ciego dayslate (bug 9)
5a47d0a5-3cc3-493d-9da3-6d9536f5811a,1009.0,Punto ciego dayslate (bug 9)
98a836e3-e337-431d-a79f-48bc7ace0fb7,293.78,Punto ciego dayslate (bug 9)
299ce652-7677-4d86-96ab-ee1e0fef4e07,997.65,Reenganche (excluido por flg_last_loan_in_chain)
906c0623-79c4-4d66-b4e0-dca951c6881e,5258.09,Punto ciego dayslate (bug 9)
3a1864e9-9ef4-4092-bfa6-d21894a84878,3180.0,Punto ciego dayslate (bug 9)
1ebea0eb-795d-49aa-8170-e720ce0c6468,247.82,Punto ciego dayslate (bug 9)
2e86f400-a1a9-45ba-86a2-a4cda90cab09,702.04,Punto ciego dayslate (bug 9)
ffbbaaa8-af1c-4cb1-a583-ad87720dbf7a,2542.96,Reenganche (excluido por flg_last_loan_in_chain)
e0e2e45c-e689-4a19-a258-872a1f971347,500.3,Punto ciego dayslate (bug 9)
93c0a50b-19b2-4110-a78b-565d3cbbe480,348.59,Punto ciego dayslate (bug 9)
d20662a3-3b55-4f24-a66a-bb1300a3ac72,1752.81,Punto ciego dayslate (bug 9)
329f3d5b-218e-4e35-b347-89257a453795,184.9,Punto ciego dayslate (bug 9)
5919ecef-62b8-4a96-a55c-23c59c6c3534,452.8,Punto ciego dayslate (bug 9)
f169a53e-10db-4438-8f6f-ee8057f5bccb,322.29,Punto ciego dayslate (bug 9)
cf7873c3-5fc7-4b9b-adee-8060b6cf5c30,1015.09,Punto ciego dayslate (bug 9)
d4c97c4e-1ef1-4a6d-b12a-6040c2508885,3369.84,Punto ciego dayslate (bug 9)
b4b9e1d7-d153-4337-8631-ad64af937ffa,1241.91,Punto ciego dayslate (bug 9)
22422b10-8973-4aa7-a70a-edcf3f4856e6,127.1,Punto ciego dayslate (bug 9)
54401f72-d84a-4d47-b0f0-fcb976a6f5a0,757.07,Punto ciego dayslate (bug 9)
c5343299-28ca-48eb-b663-d5a23475f7dd,194.11,Punto ciego dayslate (bug 9)
9328f4f5-9f42-4f53-a39a-9d54664daae2,2318.8,Punto ciego dayslate (bug 9)
5652e4d8-a8a4-47d4-a873-3943ef563f18,2443.2,Punto ciego dayslate (bug 9)
e3d0c8bc-3aea-4f17-9047-4fd202369a39,1525.41,Punto ciego dayslate (bug 9)
030eeb1b-1526-4c85-8668-8896a517715d,994.05,Punto ciego dayslate (bug 9)
e2fcf494-792c-4038-82ae-edfb1a2c221f,653.24,Punto ciego dayslate (bug 9)
f0a0cc87-ec7b-4457-9b09-6babc3e59ee6,2433.56,Punto ciego dayslate (bug 9)
a6d560e0-6e09-4c10-a419-71ce73150f13,365.66,Punto ciego dayslate (bug 9)
495e0533-85aa-43e2-aad3-205d2d28a7de,8873.7,Punto ciego dayslate (bug 9)
df181c82-8f7b-452b-97d4-218772a91298,1658.03,Punto ciego dayslate (bug 9)
84374df4-4a2d-48f5-8cfd-5ac148a9e2d4,467.69,Punto ciego dayslate (bug 9)
2bd7d03d-646e-4f4a-b5cc-56ff49e4653e,313.54,Punto ciego dayslate (bug 9)
4decf85f-4e97-41b1-9301-22932b9c1e46,1832.4,Punto ciego dayslate (bug 9)
8be7b0d9-a3c8-4cf2-8fe1-303ab2c4171d,311.9,Punto ciego dayslate (bug 9)
473664e5-a6ab-4cd1-87c4-f074fd9935ab,431.51,Punto ciego dayslate (bug 9)
ca615c4e-ca3f-4411-9314-28131b980a95,1848.6,Punto ciego dayslate (bug 9)
1d09797d-7f6e-419e-985c-52a118cf80a7,1423.68,Punto ciego dayslate (bug 9)
1b532e6c-30cb-40b9-a7b4-dab5bac8e205,1131.97,Punto ciego dayslate (bug 9)
f2bd77c9-bfd2-483a-93b5-82c6efc1bd55,1474.15,Punto ciego dayslate (bug 9)
f9f269aa-9159-4059-be4f-63732008ed17,3833.2,Punto ciego dayslate (bug 9)
32ff688f-3233-47c8-bac2-236869290d86,1191.1,Punto ciego dayslate (bug 9)
97de79de-9419-43e5-bcac-5916cdfb243e,262.0,Punto ciego dayslate (bug 9)
a25cf728-abf3-4240-b834-d5af0fed505f,1318.77,Punto ciego dayslate (bug 9)
cb2ea011-8e5d-4c60-abe0-8a313da1fbe3,2682.9,Punto ciego dayslate (bug 9)
2bfe9f44-81c8-4df6-b4b0-be648cc2dda1,518.64,Punto ciego dayslate (bug 9)
97a98a91-9af9-4eea-8bb1-1a06d740f41a,747.18,Punto ciego dayslate (bug 9)
b7b4d5e2-2705-4731-940f-725e4289088e,925.55,Punto ciego dayslate (bug 9)
d68931b4-fdb6-475f-88aa-0911484edd0c,1242.16,Reenganche (excluido por flg_last_loan_in_chain)
2e210405-0ac6-4a80-9b2b-c47284bcc0d3,496.85,Punto ciego dayslate (bug 9)
02c5b5f7-d6a7-4c21-862b-173033063ca3,2288.98,Punto ciego dayslate (bug 9)
1fc5178b-bbf4-4422-9025-0cdd86396542,809.5,Punto ciego dayslate (bug 9)
f128df00-eea0-4401-abb9-15d6926c262f,365.1,Punto ciego dayslate (bug 9)
c6c7955d-8ffd-4881-961f-b51789eed8ac,1952.52,Punto ciego dayslate (bug 9)
5da381cf-2326-4ea1-88c9-e83338b19f14,2511.74,Punto ciego dayslate (bug 9)
1e02bc5f-cf83-478b-8ff5-46bc36cb0bc9,841.6,Punto ciego dayslate (bug 9)
94e78b2c-4d39-481e-b01c-26f1fed645fe,537.47,Punto ciego dayslate (bug 9)
50dabef6-d8f2-4d33-8774-2f3c0e0a8202,776.97,Punto ciego dayslate (bug 9)
92db8e6d-9fd3-4f96-b013-7891262f2e40,1119.52,Punto ciego dayslate (bug 9)
e135ff2c-cc75-4816-af4c-e16973b048b8,351.9,Punto ciego dayslate (bug 9)
79575d1a-9627-4ddd-abff-60f6c2c38842,507.71,Punto ciego dayslate (bug 9)
a9a000e4-12dd-4a11-95d2-399537ad538f,172.9,Punto ciego dayslate (bug 9)
a79e44d6-f710-4afa-a493-693ded2af14e,785.57,Punto ciego dayslate (bug 9)
a6c71f2c-4429-4fee-a1af-506cac545e41,1529.19,Punto ciego dayslate (bug 9)
ddb7a7dd-78a6-4589-aca2-0fe643838224,2139.75,Punto ciego dayslate (bug 9)
98d44752-5f4d-4356-bfe6-8f7d25c9ce4e,1734.99,Punto ciego dayslate (bug 9)
d1133fe2-3f33-41af-bcaf-60b88f98dc8f,220.33,Punto ciego dayslate (bug 9)
d4d843d4-548c-4339-a8e3-8c2ee56ab946,2239.6,Punto ciego dayslate (bug 9)
e2c26491-8d4e-43a8-99c4-9d7ec8fc86c3,1873.97,Punto ciego dayslate (bug 9)
01040f6f-f887-48ff-b336-825f7418261b,7971.56,Punto ciego dayslate (bug 9)
4b66a140-02b6-4e44-a0b1-d9bd4446d421,190.83,Punto ciego dayslate (bug 9)
2f2d2a36-cca7-44d9-b07c-ca652f7b8e89,116.26,Punto ciego dayslate (bug 9)
5951db88-195f-4231-8d77-c0d4c573244e,3010.55,Punto ciego dayslate (bug 9)
018c61d4-a3de-4296-968a-62d2fa65ed52,879.02,Punto ciego dayslate (bug 9)
96e953ad-9a8f-4de8-8446-d11fd590cef3,1269.71,Punto ciego dayslate (bug 9)
38f9e75b-6a69-40f1-8981-c663fdfcedf4,6216.0,Punto ciego dayslate (bug 9)
8f4521bd-1a14-417f-b96a-16f0c231f7a6,625.48,Punto ciego dayslate (bug 9)
f8e97f60-fd1f-4a49-b99b-5b979832f02a,999.31,Reenganche (excluido por flg_last_loan_in_chain)
ee4d2c7d-c0e0-4a58-8baf-fe21bddaa887,1562.46,Reenganche (excluido por flg_last_loan_in_chain)
a8a82c29-7ff0-4a79-bb7f-10f0c501b0ba,137.99,Punto ciego dayslate (bug 9)
1d69ca72-f2de-4741-b039-6bde8279d440,1898.36,Punto ciego dayslate (bug 9)
d22e1ae3-a51e-4cd4-837b-ff0245374e5a,351.9,Reenganche (excluido por flg_last_loan_in_chain)
80921307-4764-4e0f-9ae1-e2c13c5cb144,869.67,Punto ciego dayslate (bug 9)
17b94e83-4b4f-49a8-beeb-979761a83fd2,660.68,Punto ciego dayslate (bug 9)
6489be68-94d6-4079-9c72-009da4ea9538,549.46,Punto ciego dayslate (bug 9)
efa28347-b327-4705-b6bd-3f089a530185,1292.86,Punto ciego dayslate (bug 9)
923cffd3-c11c-4334-9050-7316a1b7ac29,1567.5,Punto ciego dayslate (bug 9)
7deafccc-a193-4ea4-b905-57ce17de1c51,818.41,Reenganche (excluido por flg_last_loan_in_chain)
ab2d0a96-5343-4ca4-825b-36a321af8880,2096.05,Punto ciego dayslate (bug 9)
d28f1d31-d066-4e95-9362-000cb31f8c73,1106.87,Punto ciego dayslate (bug 9)
47a1928e-1606-4fa3-8363-90b849d1392a,330.29,Punto ciego dayslate (bug 9)
dd9c5aac-0811-4911-b80c-db1075d746d0,1843.7,Punto ciego dayslate (bug 9)
c6294ba9-d2b1-47de-ba0d-99d213b6ca4f,2043.5,Punto ciego dayslate (bug 9)
17d1ca0a-8b19-4bcd-b142-2fe5663f89f9,230.15,Punto ciego dayslate (bug 9)
c4599250-f2a1-497b-ae4f-6bb047519f24,1473.65,Punto ciego dayslate (bug 9)
499a8cc8-9d1b-496c-b7cc-bf2320faae2f,824.18,Punto ciego dayslate (bug 9)
e2594b1a-6769-46ed-8594-05a7055202b7,378.73,Reenganche (excluido por flg_last_loan_in_chain)
a612606b-8ebe-46be-b1cd-b64d9863e329,815.19,Punto ciego dayslate (bug 9)
aa945b3e-6af2-4083-b04f-f0a994eb0e05,1602.54,Punto ciego dayslate (bug 9)
71c63d54-09af-40a0-b426-43e7632588ef,1068.88,Punto ciego dayslate (bug 9)
a38ffa4c-92b6-44d0-b799-7d879fb92eaf,9467.4,Punto ciego dayslate (bug 9)
2a5b9605-85d1-4e8c-9b36-bfc56d497c56,1093.73,Punto ciego dayslate (bug 9)
784e502b-ce8d-401e-9e43-3c74b969bcdd,1095.27,Punto ciego dayslate (bug 9)
06f912c4-c391-4104-b27a-7a5dc9e24f34,752.87,Punto ciego dayslate (bug 9)
054c0a7e-ec78-4f35-9bec-273ade6f524d,873.96,Punto ciego dayslate (bug 9)
9539d2f4-9a07-4e9b-b4e8-9962337c07f3,1276.08,Punto ciego dayslate (bug 9)
cd7dcba3-b715-4483-bc03-c35b871d70d9,282.04,Punto ciego dayslate (bug 9)
47b00584-1783-4944-8547-0a4cbe854258,1527.0,Punto ciego dayslate (bug 9)
a21c387a-ed49-4f6a-8b3d-10c99e92e848,1730.6,Punto ciego dayslate (bug 9)
a8535f01-0ff7-4358-a5f6-0fc64f02df57,335.06,Punto ciego dayslate (bug 9)
d00cbc3d-da8a-4b27-aa01-a5ad4895f82c,874.47,Punto ciego dayslate (bug 9)
c64c93a3-b225-4391-acfe-b731f412e643,523.21,Punto ciego dayslate (bug 9)
21e414cf-47c8-4477-b7bc-5cd37607b915,565.34,Punto ciego dayslate (bug 9)
675cc4c3-99bf-4103-8902-349c6d6e92e0,1300.42,Punto ciego dayslate (bug 9)
034d6c21-1a4b-4479-8108-d711cd0ab03d,1881.74,Punto ciego dayslate (bug 9)
517511b9-b63b-4c3a-8ad5-0920658cd8d1,4176.74,Punto ciego dayslate (bug 9)
f5abea49-47ca-46f9-8aaf-cea0fcdc2b84,1123.8,Punto ciego dayslate (bug 9)
c22d5d45-a01b-4af0-8c59-d74f235e35cb,985.32,Punto ciego dayslate (bug 9)
752a9529-1ad0-452d-aa28-7e689132bb5d,2431.79,Punto ciego dayslate (bug 9)
00ef6c0b-24d5-4bba-b695-5a4beae4a5ca,550.78,Punto ciego dayslate (bug 9)
c0ad9d9f-97e5-4dd3-b4d7-4a42e134b843,2472.0,Punto ciego dayslate (bug 9)
c1c2e2ae-5d2c-44ab-8053-086f06f84f3a,1034.44,Punto ciego dayslate (bug 9)
92d73a77-c150-49ff-b19f-bf46dd874767,321.8,Punto ciego dayslate (bug 9)
4eca00af-3d10-440a-8181-7c6291a7fc0c,53.19,Punto ciego dayslate (bug 9)
2c29d8ff-526e-46ec-82bb-34b0527c8075,2686.58,Punto ciego dayslate (bug 9)
2c956f7b-3b37-4e96-9fac-0eb3a1fef99f,965.17,Punto ciego dayslate (bug 9)
2be8a4d6-02f9-47a4-8749-bf5851b31db6,811.83,Punto ciego dayslate (bug 9)
58b08b78-c5f4-4887-b23f-f0764883fadb,3489.7,Punto ciego dayslate (bug 9)
880135bb-0ca0-4e32-b405-ec28ab3f4dcc,1844.07,Punto ciego dayslate (bug 9)
db371b4d-bcb9-45c9-a166-688d22130975,492.89,Punto ciego dayslate (bug 9)
f89263bd-e07c-4266-ab8f-52a464789c0c,181.42,Punto ciego dayslate (bug 9)
4aa9400d-59a4-469b-b37d-214b306ae894,168.33,Punto ciego dayslate (bug 9)
49dccd5a-853a-461a-8e0c-e78a4df158e4,1511.06,Punto ciego dayslate (bug 9)
2f611283-041c-4d66-8f04-561a33ec6a4b,2482.82,Punto ciego dayslate (bug 9)
573f88ed-de42-4565-bd83-8bb3215d9236,1076.07,Punto ciego dayslate (bug 9)
4fa180b4-0615-4c90-8400-5d35300f0d64,2157.52,Punto ciego dayslate (bug 9)
14fc26b5-dfb4-41d2-bb1e-49b97d79a3d2,918.53,Punto ciego dayslate (bug 9)
6024a5cb-9241-41e4-aba1-945f938c05a4,539.52,Punto ciego dayslate (bug 9)
bc7604a9-511a-438a-990d-70a5aad9c894,1527.0,Punto ciego dayslate (bug 9)
5eee8d80-c2b4-4a62-a942-f431a53b9ccb,1447.78,Punto ciego dayslate (bug 9)
4c80e81d-4294-4931-9903-030e25a2f965,720.7,Punto ciego dayslate (bug 9)
279a547c-7f88-456e-b50a-440d8a6a78d8,306.36,Punto ciego dayslate (bug 9)
68837e1e-2d6c-419b-8160-de0388a2f80c,2072.0,Punto ciego dayslate (bug 9)
649d3b53-1581-42c9-a234-f9be06a027e5,12113.76,Punto ciego dayslate (bug 9)
3527c49a-fa25-4ec9-8203-58f5bc9d1bcb,1850.98,Punto ciego dayslate (bug 9)
412b1041-69ac-4fb0-9c47-3bdc8101ed14,922.23,Punto ciego dayslate (bug 9)
e726814c-56d3-4c70-adc8-64421e4e70b2,345.36,Punto ciego dayslate (bug 9)
2450a20d-c6b6-4cf1-86eb-2d7288141254,597.63,Punto ciego dayslate (bug 9)
aaede451-bbbc-4949-93f8-4485704f18e4,1400.5,Punto ciego dayslate (bug 9)
ba797ce9-c29b-45ba-8d52-c65e0790cc52,663.42,Punto ciego dayslate (bug 9)
3bd04c47-f6be-40c0-9fec-dec4a7f9ecf3,555.06,Punto ciego dayslate (bug 9)
fc1ba6c5-1e9a-496f-a1ab-4279f4e47e51,382.9,Punto ciego dayslate (bug 9)
5ea79c83-f7c0-405f-b0fd-6528bbcdd57a,347.75,Reenganche (excluido por flg_last_loan_in_chain)
32a7dc87-d81e-44aa-9f64-81de6ad25972,1540.5,Punto ciego dayslate (bug 9)
ce171b7e-4b90-484f-8c0b-6f3728fbf6ff,1875.17,Punto ciego dayslate (bug 9)
f6d15ee5-98f9-4dd3-be3f-75f6fdabfb15,6114.99,Punto ciego dayslate (bug 9)
72b4cce6-1cca-4f45-9a56-1bc2ac5d47b9,875.52,Punto ciego dayslate (bug 9)
76812da8-998b-4703-988a-a6d593fae56e,537.0,Reenganche (excluido por flg_last_loan_in_chain)
792b05d7-6e6d-4ec9-a0a1-d283e7b630e2,987.68,Punto ciego dayslate (bug 9)
45aa3158-672f-4443-9d8e-dfa2f50e89ed,1318.52,Punto ciego dayslate (bug 9)
1d9c6b73-06a2-4d7a-acce-b4315d82d136,3228.96,Punto ciego dayslate (bug 9)
1bd5d857-8f00-4ad8-903b-98b4a37c89e1,1447.82,Punto ciego dayslate (bug 9)
90e648cb-dedb-4eba-9521-c5bfc7da335f,852.44,Reenganche (excluido por flg_last_loan_in_chain)
8f2554b6-3844-4964-9083-04aba602c01b,762.86,Punto ciego dayslate (bug 9)
36a9eb64-ff3f-4015-bd1f-286deb4750ea,168.88,Punto ciego dayslate (bug 9)
d1851eec-f7a7-4b23-9243-dedd1f30e5a6,607.75,Punto ciego dayslate (bug 9)
68ba6b2a-fb61-4cfd-9ee6-d44b18160143,1376.95,Punto ciego dayslate (bug 9)
326c7fc1-b95d-4679-9b0e-9d7ea3c2f835,1258.22,Punto ciego dayslate (bug 9)
0cc8ff95-e8b2-4b56-8e38-463ae9e5ee23,837.21,Punto ciego dayslate (bug 9)
d7286563-83ba-4da3-aa68-e09c0eaae4c1,290.64,Punto ciego dayslate (bug 9)
1f4d12b7-e57f-44bd-b429-de5675c921df,2286.77,Punto ciego dayslate (bug 9)
83c0ca72-f56f-47c4-b63b-c2d18ab554ef,184.51,Punto ciego dayslate (bug 9)
0f07eb08-98f1-47f5-9c29-91ac2a21320e,153.88,Punto ciego dayslate (bug 9)
33e82dcb-ff49-48f9-b558-4ec998eccd36,242.9,Punto ciego dayslate (bug 9)
5407a34e-fdf9-4934-9ac2-caa6dc6819db,966.08,Punto ciego dayslate (bug 9)
e546a29f-ea53-4a4f-b88f-4630c7f7cb45,1874.15,Punto ciego dayslate (bug 9)
ce2d9f14-65e6-4065-a216-d5dfaadb19c8,1497.47,Punto ciego dayslate (bug 9)
13cd3025-887f-4e81-8e5a-1c97852e7837,558.13,Punto ciego dayslate (bug 9)
b0b0afb0-6f87-44f6-a8d4-946b093c7446,1924.69,Punto ciego dayslate (bug 9)
c983bdb8-75fe-4206-af83-d346c092f258,1355.17,Punto ciego dayslate (bug 9)
89a85ce6-22e4-4d9b-b7e9-c578f016a02e,181.04,Punto ciego dayslate (bug 9)
50cf2529-7c6d-4696-a827-0e6faa163cae,499.0,Punto ciego dayslate (bug 9)
e39e9cf4-48ec-4315-8206-9783addc2b54,671.39,Punto ciego dayslate (bug 9)
2909f017-e472-46bc-b260-f7617d3f0d6b,1728.05,Punto ciego dayslate (bug 9)
2df2097c-73ef-46df-a4cc-c50562cbda11,2876.04,Punto ciego dayslate (bug 9)
ae7c3f32-b93e-4e31-b8df-fe538ab59c70,872.96,Punto ciego dayslate (bug 9)
dc9c6be3-91e6-4b0c-8cba-33db47d488d0,990.61,Punto ciego dayslate (bug 9)
7afddc0b-742c-4e41-b712-bc296b815e6b,1488.85,Punto ciego dayslate (bug 9)
b1618fb1-fdbd-44c7-b909-e7de623e065f,533.26,Punto ciego dayslate (bug 9)
907a86be-bec5-4f20-93d6-5ced586a8327,1976.18,Punto ciego dayslate (bug 9)
f16f5662-73b1-4f1a-9163-03f11cfbc288,1304.7,Punto ciego dayslate (bug 9)
24be2c26-9626-45b0-b4bc-c7554f152524,1898.34,Punto ciego dayslate (bug 9)
01ccff17-6f4b-49f7-b673-ea8eaba60428,2157.98,Reenganche (excluido por flg_last_loan_in_chain)
aa81e2ef-7700-4dcc-afca-443729af8fd2,705.29,Punto ciego dayslate (bug 9)
794b5876-91cf-4465-97ea-e9391ad928eb,1513.5,Punto ciego dayslate (bug 9)
0ae498fd-f9a3-46df-8586-75182033cb23,1386.33,Punto ciego dayslate (bug 9)
773b71cb-2453-4c25-9892-555d909d48ff,223.46,Punto ciego dayslate (bug 9)
2711e030-82ca-4c9c-b24e-b43e40be50d2,498.23,Punto ciego dayslate (bug 9)
fab096b7-77e7-4737-a85e-e477919b1e8f,203.67,Punto ciego dayslate (bug 9)
69b71c5e-2eec-47de-99a3-4ee0be616664,867.48,Punto ciego dayslate (bug 9)
77a4fd80-e1a3-479f-a507-845e0b447018,1700.71,Punto ciego dayslate (bug 9)
695d7a9a-d3a8-4b96-b68c-085c89139020,1564.91,Punto ciego dayslate (bug 9)
0c2d46b1-8771-4e9b-94c3-732586639c84,2237.56,Punto ciego dayslate (bug 9)
553f5b4f-098c-4d5a-a400-72e3de99bd3d,1280.33,Punto ciego dayslate (bug 9)
66d40111-c24d-44b7-b17f-d1dc701aa474,265.83,Punto ciego dayslate (bug 9)
51eca230-9779-4494-9ffd-b361b1f756f4,4487.77,Reenganche (excluido por flg_last_loan_in_chain)
dd2a27e0-5399-4627-84ed-58ee887d04be,895.99,Punto ciego dayslate (bug 9)
92e4e25c-8b02-4736-aefe-7bb47b599796,1540.04,Punto ciego dayslate (bug 9)
0fe3a64c-80d6-4b71-a8c1-fd983ebaab83,1500.31,Punto ciego dayslate (bug 9)
abea55a3-19f1-4916-8011-647127b68a2b,1677.66,Punto ciego dayslate (bug 9)
90be9b84-239c-45c7-9835-b66436206e3b,1685.63,Punto ciego dayslate (bug 9)
47de8713-40fe-400c-b95f-b52452cb4783,9091.0,Punto ciego dayslate (bug 9)
14e9d802-9b3a-42ec-9ab0-9c224a5f053f,341.74,Punto ciego dayslate (bug 9)
84075f2c-8a44-4655-9698-ae2e9c7de57b,6171.48,Punto ciego dayslate (bug 9)
40fcc94a-9b68-4418-b680-aa93ebc73e9e,1096.3,Punto ciego dayslate (bug 9)
7230b9d5-ca2c-4314-aaea-c525207c8b53,1868.49,Punto ciego dayslate (bug 9)
d80cced1-9f36-4eae-8047-ea24a590ccb0,5611.72,Punto ciego dayslate (bug 9)
c3e5430c-3950-4f0c-ac50-b5d53037b267,1732.13,Punto ciego dayslate (bug 9)
2d05803a-ff70-4401-af68-52c7446c689d,172.9,Punto ciego dayslate (bug 9)
ffb74024-4824-4a08-83b8-711bca24d8ee,963.58,Punto ciego dayslate (bug 9)
ca87eecc-5652-4416-88fc-7ea9eab0ae53,685.93,Punto ciego dayslate (bug 9)
6ef996bc-ac7c-41f7-8453-76ffc0a5e3ea,646.32,Punto ciego dayslate (bug 9)
0bc33f58-e7e4-438b-9150-263cf3a9653b,454.68,Punto ciego dayslate (bug 9)
b9766a1c-068f-4865-8587-a88b48d044e7,2058.97,Punto ciego dayslate (bug 9)
5a18e444-5334-4ef9-98f9-13e0765d952f,1795.49,Punto ciego dayslate (bug 9)
d3daad36-bc51-40d4-a16a-9c3030789061,1497.77,Punto ciego dayslate (bug 9)
b230bc19-57ce-41ec-baa9-928b28c7a63b,1136.99,Punto ciego dayslate (bug 9)
7b20eb32-0c06-4b51-98ae-de3ea55b9156,1337.97,Punto ciego dayslate (bug 9)
93cc735a-4d3a-42a1-847c-d01e130dceaf,825.85,Punto ciego dayslate (bug 9)
530dea2f-31ba-4279-990c-b8ee9a23e02b,969.28,Punto ciego dayslate (bug 9)
11e3afab-fe8f-4b50-b320-3bf8fcc086a6,1411.48,Punto ciego dayslate (bug 9)
5218cba9-3477-4d44-aab8-3ee2d8236241,1304.1,Punto ciego dayslate (bug 9)
5d358a90-a606-41b3-ac31-758cf2f9a20c,912.04,Reenganche (excluido por flg_last_loan_in_chain)
26813e10-b66a-4093-a1a6-e18e08cc8a69,2051.48,Punto ciego dayslate (bug 9)
3e6d3827-7fb1-4445-9544-f9ede1f3533b,996.54,Punto ciego dayslate (bug 9)
ca25ce2d-b455-4141-9dde-eab6b9f2c339,1301.52,Punto ciego dayslate (bug 9)
0870adab-a23f-411d-a920-e6b0bc1dd6cf,1620.73,Punto ciego dayslate (bug 9)
de00feeb-8ccc-4464-8794-f5d1ceb8d64c,468.85,Punto ciego dayslate (bug 9)
225a5d6b-18ba-4f5e-b8ff-5656d60a6827,3297.18,Punto ciego dayslate (bug 9)
4efbcf66-d6bf-44a3-bc6a-07cabe342e15,532.99,Punto ciego dayslate (bug 9)
bf8c675f-37ff-4500-99fc-9fe42e8e0540,467.04,Punto ciego dayslate (bug 9)
003545ba-426c-49b3-9bcc-ad7f478b6c4b,906.08,Punto ciego dayslate (bug 9)
58c6d2e0-ab21-46d5-b832-bdc48d809087,1195.18,Punto ciego dayslate (bug 9)
8d04c05a-447b-4adf-a597-c4faf3fdfee2,495.76,Punto ciego dayslate (bug 9)
b5d309ad-29b4-49a0-a5ee-7208f124ff1b,286.84,Punto ciego dayslate (bug 9)
2f4b425c-9fb9-4562-a029-e16cea8114a9,2071.68,Punto ciego dayslate (bug 9)
abfa4a34-7c59-465d-8610-935db7e18389,3054.0,Punto ciego dayslate (bug 9)
e552aae9-7086-4c71-aedc-e74217325aac,611.42,Reenganche (excluido por flg_last_loan_in_chain)
fa3370b1-ab57-426f-8372-90d7dec730bf,874.97,Punto ciego dayslate (bug 9)
98728e63-9d4f-4f74-a30c-91d97d48233e,4865.29,Punto ciego dayslate (bug 9)
a2fb30aa-937c-43bc-979b-5dba2a37c1ec,3755.47,Punto ciego dayslate (bug 9)
