"id_loan","saldo","motivo"
"c1b9d130-ce0e-45a1-a541-c87a87eed27f","644.33","Grupo de control"
"cb5f98fd-a5c6-4ddd-b5eb-2417a48997e7","282.36","Sin asignar"
"fa1c096e-7310-4944-8399-cbfb0b9232ff","343.78","Sin asignar"
"fb8c82e1-0b02-4b60-a4a7-fff8a8c391c3","2442.04","Grupo de control"
"ff7932b1-feb3-4f82-946b-3215245f9eb2","207.75","Grupo de control"
"6de97878-785c-4f36-ba67-94ba1ae5fec0","1300.51","Grupo de control"
"ab1db8bc-2fc2-482a-a3cb-1f185d6a5634","1126.22","Doble producto en otra fase"
"bd05609c-eb2d-4def-b337-ae8d1e4779c6","1423.11","Grupo de control"
"5bad5a9d-2b42-4c4e-96ba-a5c4a3ba9e92","2050.13","Grupo de control"
"0b1a0b48-771f-449e-ba8b-b68a7feba822","782.56","Grupo de control"
"2d6dd74f-d4b1-4fec-a15f-4d0407598ce3","520.58","Grupo de control"
"3ffaa7f8-0d09-4480-a227-c844822a56f2","452.96","Sin asignar"
"64dcc291-81f8-443b-8839-139bdc2f4d60","2740.02","Grupo de control"
"b100e21d-879c-4fa0-9024-b33df8a6d1a1","255.12","Grupo de control"
"c172fb1d-d067-4f0a-8f7a-7f49be747b28","1758.09","Sin asignar"
"cddb5c49-7ccb-4aea-b02a-42a295b90533","302.99","Sin asignar"
"e876e214-1e82-4787-bfea-02a97e7c7dd5","456.92","Grupo de control"
"f8e4c74b-ccce-40a9-a8fd-9c9c329a5272","1247.47","Sin asignar"
"0750bde3-380a-4271-bada-4ae83d68104f","630.07","Grupo de control"
"1c4709a7-eb71-40e3-8d48-fb740b2f7a52","346.69","Grupo de control"
"302666a1-dfe3-4d5c-9f61-2e01ee6bb68f","1614.13","Sin asignar"
"3b1635f1-d623-4d1d-81a1-f49edb29a2fa","1306.04","Grupo de control"
"5e2ff93d-0d7a-4ad0-bd7f-b2240d247704","650.83","Grupo de control"
"6010d082-856f-41c0-a034-c626a40c4035","190.46","Sin asignar"
"7c98d052-51ff-48c7-a621-7bff6c0f51c8","371.26","Sin asignar"
"8385ea66-7177-4682-a6dc-479d0959589c","1326.9","Grupo de control"
"8e75e49b-9d2f-41a4-ab17-dc0fb8eecb82","373.47","Grupo de control"
"bd0ce32a-a8eb-4482-b0a0-cee1c812d7c8","56.8","Sin asignar"
"bf538a99-1064-4454-aba8-ff1b2dd8ae02","679.42","Grupo de control"
"c520fa8f-66ed-4733-8de3-341770fd97de","485.76","Grupo de control"
"cef0a973-3243-4d48-8ff3-58907b7c2875","2211.25","Sin asignar"
"e5cb71e6-e40b-4fa6-ac45-b213e2bc3640","755.75","Sin asignar"
"6e77b3f2-f207-42f6-a655-39db1525a75a","426.43","Grupo de control"
"9ffdc6e8-2564-4bf7-930a-53f28a28472f","118.01","Sin asignar"
"8f1caac9-0ff5-4479-a026-7a3e46a2559b","1874.38","Sin asignar"
"02f0cacd-697e-4334-aa30-851bac43148c","1679.69","Doble producto en otra fase"
"065ca152-3afe-4ccf-95c8-cf94d5305398","1876.02","Grupo de control"
"0eaf2fbc-3745-4cd2-a635-da93455b30f9","2213.4","Sin asignar"
"55669b5f-6054-49a5-8a88-aa93f8660b27","15179.6","Grupo de control"
"5c463451-cff5-4fbf-9e34-7f1d16884670","375.6","Sin asignar"
"5dd933c2-739c-4a0e-85aa-95a198f487c8","160.84","Sin asignar"
"62d9f4ec-197b-4047-9792-0c0913a69ab8","532.66","Grupo de control"
"863f89e4-5deb-40a5-8639-6eb1fc7616d3","3443.55","Grupo de control"
"91b85d07-09ea-457c-8048-93d57b16ad3d","1651.66","Grupo de control"
"9513f8a4-9a26-41d8-8eef-bfb14765f389","711.58","Grupo de control"
"ded5662e-b021-4cfd-9eb3-9c16318cba82","1373.87","Grupo de control"
"e4e37780-407c-48c9-a00f-f2d570a3728d","97.56","Sin asignar"
"7df22544-94f6-40a2-84c0-73e13dcc9320","301.34","Sin asignar"
"62053ca7-742d-43ef-b50a-076894adf26e","1356.63","Grupo de control"
"424cf6fb-64c1-4725-b954-e342ed8e4692","668.14","Grupo de control"
"06f0d558-4c34-4e2c-aa81-7a3020643dba","1297.14","Grupo de control"
"6b09ec6a-8631-4841-9832-558f773391d5","3062.37","Grupo de control"
"7c656291-92fc-462a-9dad-7af27aa795a2","1916.25","Grupo de control"
"a29ffe89-86ef-4d55-81fc-58433ba9772a","105.84","Sin asignar"
"aa372e9b-216c-402b-996b-7b7ef05b805f","818.17","Grupo de control"
"d74a7ed8-79a1-4851-ab27-3ae0519daf5d","1135.74","Grupo de control"
"f3ae24d8-e14f-4965-8291-2a5b4cfe17fb","2276.89","Grupo de control"
"6bacf1d5-40fe-4cf9-9825-75e0ae0f4b3a","94.79","Sin asignar"
"8d361a93-8792-49f2-ba9e-f917e5b73643","1105.92","Grupo de control"
"0556ac32-0cf1-4cb9-ae84-806d51b5d336","2833.12","Grupo de control"
"17d80e88-9c52-4007-9a35-4394fa1c0f57","1039.88","Grupo de control"
"39e6614e-a260-48f5-ac56-78d7eb44dbd0","1214.14","Grupo de control"
"5153b29d-5bf8-49b0-a225-19ffb1cd9408","946.82","Grupo de control"
"96f76415-92c3-46a4-8374-20a5e7edb7dc","4746.87","Grupo de control"
"9ef4541c-d566-4aaa-9736-dc832395291b","2231.36","Sin asignar"
"a948509f-f250-4656-bd33-50a808b02361","132.9","Sin asignar"
"b618f4f0-ec59-42b7-920b-39ba4386f1ef","915.05","Sin asignar"
"c2827280-069c-4a59-abc4-339889487f3e","562.91","Grupo de control"
"e94de2d4-186c-4a34-b96f-710c26c5442a","2090.0","Grupo de control"
"0ad49a37-80a2-42e8-9632-9f4feb53d80b","986.84","Grupo de control"
"b5f403a1-2481-4c7c-a79c-dfa7f99f6928","2090.0","Grupo de control"
"a07ed2ea-3563-4aa0-9222-5003c273880a","1264.53","Grupo de control"
"ca407021-afd1-4b9b-acb1-9ff5a5f43948","206.31","Sin asignar"
"3dfcdc30-2ba0-49f0-9edb-ce213e431a20","1886.21","Grupo de control"
"43bf0a06-6a72-4436-b27d-18c365fac24c","306.46","Sin asignar"
"45b3725b-8e3b-4cee-a246-9edb7d2b6a8f","2330.66","Grupo de control"
"8b6f2a73-d209-497b-a838-7365a3d206be","10203.37","Grupo de control"
"908eb5b7-93c0-42bc-b157-0ce2681e5063","121.8","Grupo de control"
"a84b5d25-0323-48a3-afde-68a0861fdb90","2054.0","Grupo de control"
"32ba37cd-fce4-4845-aeb7-a8beaf1c6bdd","966.55","Sin asignar"
"4df6b909-ae6a-4b50-ad34-72b11e2c9716","192.01","Sin asignar"
"f28505ee-153b-4877-b45a-fb5c896077ad","754.02","Grupo de control"
"04bb216f-e626-4cae-9d8b-f614032f7a03","505.9","Grupo de control"
"0cf9cb83-7c16-4ccb-a841-dfcb8413eccf","712.14","Grupo de control"
"1b6f7970-14bf-4222-87b9-f14a133bdf78","16173.92","Grupo de control"
"3ee96f04-749d-4b3d-85c6-2e8ddac14e72","5360.0","Grupo de control"
"4732876c-3197-4140-8c61-06e6c0ac7048","1347.49","Grupo de control"
"608b8e49-11f5-4476-ae63-6096f300e17b","527.34","Sin asignar"
"632b510c-4caa-4f6e-b5b9-b2c6e383db09","1351.4","Sin asignar"
"6d9528ec-1304-470a-a63c-978b5018b76b","2198.61","Sin asignar"
"9aef8d08-0fea-4b73-81cf-9696fd47f13f","1767.5","Grupo de control"
"9af728b6-73c4-4bbe-9aa4-3c642bffd0f4","1409.62","Grupo de control"
"9c888649-94c6-4e88-927d-744ca65b6452","456.17","Grupo de control"
"9eb83e48-d4ec-4c27-90a0-6c6ea3e0bbc0","3574.36","Grupo de control"
"ba16e8af-952f-4ab6-bc71-bf3b05789920","259.98","Grupo de control"
"de7fb9a6-f21f-4e6d-9cc5-187ace3c36f1","1182.93","Sin asignar"
"4af2df58-204a-45c2-8be9-2b80749e5c2c","370.04","Grupo de control"
"54ee95c9-ac32-480c-9131-fe9dcdbbcd41","695.68","Sin asignar"
"3b1580e1-2da7-4392-b336-d28335c12ac1","1995.28","Sin asignar"
"6d00a846-24f0-4927-8325-05e6eef68fb0","153.9","Sin asignar"
"7a1cf930-5db6-407d-8c7d-63fd464d9854","1738.85","Sin asignar"
"9b47442d-fe65-43ea-ba24-fb6939da6199","934.7","Grupo de control"
"b7da9997-38e2-47a7-9aff-1da0d3feb126","1767.73","Sin asignar"
"bb9b723c-fb7a-447b-b387-de916b181eda","276.8","Grupo de control"
"ddb2d249-0c6c-434b-8a37-37ea86991a8a","2032.01","Grupo de control"
"e96e2db0-d1c5-43cb-b09b-59ba5fd122e1","2627.28","Grupo de control"
"08102f21-6c3a-445f-a996-5ac3b93feb7c","1441.14","Grupo de control"
"431f3b32-5c24-4ab4-8c14-aa9399fd63a4","1011.01","Grupo de control"
"11734b5a-bb33-400c-9390-e884d6fcf8ef","173.83","Sin asignar"
"3caec472-2834-4755-a3ac-ce07a96268a8","2254.17","Sin asignar"
"4e88e229-15cf-4d0d-824a-8c47b3a1f5fd","112.9","Sin asignar"
"7090851b-1577-440e-8cb0-9891dee0034a","291.75","Sin asignar"
"82f15ee9-7b5e-44fc-97b0-bba3a0424429","1709.91","Grupo de control"
"a41c6c9a-89f7-4888-9a36-45e06f7ac912","1567.5","Grupo de control"
"a5cea4da-4971-4bf9-a7b1-d756430e29b7","379.4","Sin asignar"
"db95f675-9528-4c97-aea0-63b28da5308b","274.07","Grupo de control"
"f0baf754-9327-4c88-a72e-90ee3dd3c9f5","240.93","Sin asignar"
"f9981291-a0ca-4eaa-a349-3ef5b033641b","1989.36","Grupo de control"
"e8db971f-b33d-4a1d-8fa8-17420264c1ca","7355.6","Grupo de control"
"1a5013d6-d5df-41fb-bd2c-938b269cd80e","781.11","Grupo de control"
"6a7d944f-62b4-4e95-9294-3ef05c2beebf","795.25","Doble producto en otra fase"
"10994c4e-cbea-4ebc-ac69-d9b71aa58dde","1449.21","Grupo de control"
"125464ea-8ede-46bb-a0ea-8c1664c2f1ee","707.97","Sin asignar"
"180fe865-20cc-4bbe-ad58-647b35469b3a","2412.75","Grupo de control"
"2c18e6ea-926c-44e1-9a48-b61555ab0cf3","1335.29","Grupo de control"
"4a489b6e-a83a-4105-a636-458ca7c215f7","944.66","Grupo de control"
"63a4b77a-9780-4481-a6e5-ac1d5333af31","1615.83","Grupo de control"
"7f2300c3-bdc5-4621-a017-150eb4217b86","451.67","Grupo de control"
"7fb2f968-0cd2-4f17-b75a-98fa4f7712da","1450.09","Grupo de control"
"c07cd2a8-c709-4091-9b0f-d1395ea95c47","292.07","Grupo de control"
"c613a621-23ac-4d3b-b044-fe5668f25882","648.01","Sin asignar"
"f84a5407-97db-4af4-b1ee-97a864baae08","140.58","Sin asignar"
"1c3ec307-a198-4963-a774-0c4f39ec8329","5504.18","Grupo de control"
"5ac32080-fec7-40da-aede-c2b316aa1ce8","7825.6","Doble producto en otra fase"
"19e679a1-b59e-4a73-b8e7-3a7b377b48a7","2665.41","Sin asignar"
"29aef66d-8d7a-418c-a813-0c082104c287","16350.0","Sin asignar"
"45997473-c259-40e1-89cc-ee33181ae63a","2424.2","Grupo de control"
"54cb4d2e-f511-4d86-b73a-9017a677615f","12214.74","Grupo de control"
"75334f36-8748-4c5f-954f-022a2b170f95","1934.2","Sin asignar"
"9cd8e78a-8238-4db0-8eb8-97c7115092a0","5178.96","Grupo de control"
"d09b05f4-02d5-452f-860b-b1c607325f6a","956.69","Grupo de control"
"d90673c8-49a1-4049-b790-26650bddcdbc","87.11","Sin asignar"
"e0613893-531b-4480-a38f-e035e9f5ca73","1110.74","Grupo de control"
"f6f18082-bc2d-412f-b107-e158d0bf1387","2095.35","Grupo de control"
"0450a798-497e-4471-b65f-3c01d9418c5e","1128.06","Grupo de control"
"20d2dd28-1e8f-45c4-a4e0-201e73eec72e","532.59","Sin asignar"
"32242915-878c-482f-884e-8a12e1066f06","993.53","Grupo de control"
"744d39a9-eb85-46e2-be17-55c5e259c3ec","109.89","Sin asignar"
"9bdd0049-4e96-4e61-97ff-8561c83bf14e","2455.53","Grupo de control"
"d53eb51d-a63b-45fc-8359-a8dcbaff2bc7","1440.41","Sin asignar"
"cd848adf-53ef-45c3-9687-dc879f406d9f","1677.79","Grupo de control"
"9ad9582b-2d31-4305-919d-52143c521b58","889.22","Sin asignar"
"2b2de8d5-290f-4b65-bf73-c81e8005f25e","12864.0","Grupo de control"
"654ad6ee-efbd-43e3-a92b-d7d35677369d","340.45","Grupo de control"
"82b25576-50f8-4c8d-88bc-5386b07327a2","1935.22","Grupo de control"
"c62f5d32-21b7-49b9-81da-b852b7d03e70","2171.24","Grupo de control"
"b61782e6-42cf-40ce-b25f-ff9d5be6d327","408.03","Grupo de control"
"35669fa6-ea93-4633-90ec-1483074c4bad","1243.2","Doble producto en otra fase"
"94cb0f5b-7c99-41dc-9a3d-52d153975105","236.58","Grupo de control"
"119f572a-26c8-4d9b-abca-e6bb2657ddc9","129.05","Sin asignar"
"2182dc34-a1c8-40f3-a91b-261ddc6f1c47","170.64","Sin asignar"
"288626e8-9bc2-45fd-8696-0eaad3b194c9","2025.55","Sin asignar"
"37c2daf6-5a94-4516-bda9-0a63d0df32f5","1244.25","Grupo de control"
"3c70cd79-99a8-4c08-898c-793902f576f0","1039.0","Grupo de control"
"d379f81c-010b-461f-8ae3-d23da87b0760","1302.9","Grupo de control"
"e10d1f0f-18e7-484d-a2c3-59bc87250f6f","1772.55","Grupo de control"
"dfdaf8bd-0048-4d54-ae4a-f75b0f8d9123","5546.64","Grupo de control"
"f6746c25-4ce0-4aab-94d9-42a17c3d0dff","325.94","Sin asignar"
"e3898aa5-c286-4feb-8583-bdaf697ad7e6","378.72","Sin asignar"
"029faa43-58b4-4b47-b147-82aa9a59a4b1","1328.71","Grupo de control"
"02c8fab3-3aa3-4aca-a99a-559a16e0c558","324.64","Grupo de control"
"06bbfdae-cb5d-4230-b080-0ca69e9b96fb","1417.48","Grupo de control"
"079ae451-3f27-43b5-8cd1-b321278cccdd","158.07","Sin asignar"
"2740bdca-4d00-49f9-a4d9-045131be1b3e","764.12","Grupo de control"
"4aad995f-b71b-46c5-9f32-0d0390c773db","725.18","Grupo de control"
"4d678a32-2724-46fb-ac4d-a0b9b6c48c01","402.9","Sin asignar"
"701f5933-6868-47b1-b897-9a719aa39bbe","602.88","Grupo de control"
"b47a39e7-90b2-47ae-9226-20bb5c1640d8","2132.05","Grupo de control"
"caf0ada4-820d-4397-bd44-b894d23236a1","2578.75","Grupo de control"
"e7bc3c4a-7889-4cf0-bdba-aceab9a6a4e5","1675.57","Grupo de control"
"ada44a3f-6756-4bb6-8f68-d3989c118308","434.04","Grupo de control"
"e576880e-6606-4c43-ad91-29c6c48b058e","2239.6","Grupo de control"
"6a5b9578-6540-4f36-b578-5b5097b9c672","572.88","Grupo de control"
"740bfaac-231e-418a-96da-e2b386e1fa21","1072.52","Grupo de control"
"8613af01-dddc-4311-b8a5-bed88280dac7","1229.97","Grupo de control"
"a1753b80-48fa-472d-b055-f44ea59d5ee0","1353.17","Grupo de control"
"cff3c952-0156-45b7-a1de-9010acfa462b","834.26","Sin asignar"
"a23e7302-fb4e-4482-8261-2719e86f406c","330.99","Sin asignar"
"e20f4f0f-f242-4822-8424-40e899197515","3218.96","Doble producto en otra fase"
"4f405340-142d-4827-af1c-95452678ebce","409.98","Doble producto en otra fase"
"71939e91-e2b3-4ca9-82c8-356a1baa811e","301.45","Doble producto en otra fase"
"104b38d9-ff0e-4044-8c4b-bc75cb60fb03","585.37","Sin asignar"
"24e9a401-6210-4209-bbe2-6464fef32585","122.64","Sin asignar"
"2ae9eb76-6335-4b95-871b-67b11735eae3","1471.42","Grupo de control"
"472f56ff-46cf-4310-bc49-cf69e0e69649","3160.8","Grupo de control"
"a6d772e3-631b-4039-96d6-bfdac2cdc9cb","1739.86","Grupo de control"
"b8ffc6a2-aaaa-4cf5-96c8-2302e1158ae2","346.9","Grupo de control"
"c4e5e0d5-03ab-46b8-bf3d-ffe0f63974bf","1986.65","Grupo de control"
"d0a8e21b-82e6-41cd-95dd-ebed4ab806be","4084.12","Grupo de control"
"db4231c1-8ce7-4920-affb-b4c0bc9f3427","279.73","Sin asignar"
"f1b229c7-134e-4517-a03c-e4bb9ba1be79","2090.0","Grupo de control"
"2fa8049b-1e27-463a-91e7-bdf450ca4fe3","234.03","Sin asignar"
"a882ef75-f90f-4f1d-8580-558f33f04d71","840.98","Doble producto en otra fase"
"19697787-16be-40be-8529-e250816b9225","5090.0","Grupo de control"
"05d2314c-dc13-45b0-8370-5798388be4ac","733.84","Escalado, fase fija (sin otro credito del cliente)"
"142d4281-740f-45e9-a2f1-7ccf90b49568","1060.9","Grupo de control"
"1d6aa39d-48f6-4c3a-bb92-bb639a2dd325","1492.86","Grupo de control"
"533c01b2-63ee-496e-8b27-eacf2237fb4c","3853.82","Grupo de control"
"5c722025-a7a4-4112-94c0-6de82b93f4aa","616.71","Grupo de control"
"9857d55b-4cf0-4022-b0c0-38046cae6581","839.09","Grupo de control"
"9a7f263d-082c-4766-a0a9-062bee51c019","1070.21","Grupo de control"
"9d644a22-b990-4e1c-a28e-2c9e5df5800e","1468.0","Escalado, fase fija (sin otro credito del cliente)"
"bad094d7-731e-4a57-a0e3-afbb44313c00","631.55","Sin asignar"
"eb6a0172-a252-47e2-9dc7-130cc03e25dc","219.75","Grupo de control"
"f522db07-3501-4ac8-ae42-e7a6a8b5742b","5256.5","Grupo de control"
"3d0af279-0dbf-498b-b412-25f97e1110e4","189.49","Grupo de control"
"1a732629-f896-49cd-80b1-4db3f88b921f","1497.33","Grupo de control"
"2368f494-151d-43ab-977d-58862977662c","686.81","Grupo de control"
"4b1f0a43-bf4c-4513-8c8a-bbd839b80ef9","4891.81","Grupo de control"
"8d2d257a-112e-4e3a-af6a-3de7d8d4c185","547.71","Sin asignar"
"9388a425-b034-4a8d-a99d-ba382e86dc5d","3037.47","Grupo de control"
"c50f3781-3174-482e-aa6c-482048ee93d2","198.62","Sin asignar"
"dba528d0-0560-43d6-a29d-3b448d5ae5dc","1618.05","Revisar"
"ee9305c9-b445-4052-a35f-dcae2c885bb5","1622.11","Grupo de control"
"e5b3e4af-a531-4de9-978b-fdf0599cdf87","1513.5","Grupo de control"
"f41d8183-345f-4dcd-a4c4-d2e0e8c4d078","967.96","Doble producto en otra fase"
"0c904291-ae40-4c10-8f06-7deb8d6df162","351.48","Grupo de control"
"43d10435-a4c0-40a3-89e5-5253a4808bea","896.18","Grupo de control"
"56925db1-60a0-4a82-a414-fe6ddd6bc726","310.42","Grupo de control"
"58703e77-d967-43a2-a19b-85eba2efbef7","103.9","Sin asignar"
"d270c0b4-8287-419e-a5d1-8388f999a3a1","1142.97","Grupo de control"
"d45d61b1-f32a-4bb8-807d-037b13771588","122.37","Sin asignar"
"24c7fd0f-b73b-4bd3-993c-cb0f3b0fc1fc","1652.47","Doble producto en otra fase"
"e480e0f4-2a66-4091-a1f3-388d2e1d437e","3363.83","Grupo de control"
"076142db-f612-40a7-8dc3-d024a2b14e62","1271.48","Sin asignar"
"3a07b886-4098-4f16-a32c-84dadc97f182","256.43","Sin asignar"
"46420eeb-a4c7-4970-845d-71222b3a5251","806.19","Grupo de control"
"69ed9da7-0324-4be4-a442-5b662917fc0f","716.62","Grupo de control"
"78dbcb38-6948-4b05-95ea-903173ae5d49","779.99","Grupo de control"
"7a3f1d31-1690-4ef4-9c7b-fb4af25766db","180.19","Grupo de control"
"844b649d-857a-4893-81e4-566a76861166","1637.0","Grupo de control"
"85d177ff-5460-4010-91f2-9741065e5b98","559.14","Sin asignar"
"88bfc8cf-d29a-4703-811d-fb5d18d593d4","4952.05","Grupo de control"
"9d7240b0-a215-4895-a7b0-50cd870209f7","1636.89","Escalado, fase fija (sin otro credito del cliente)"
"9de30b44-b8da-4f6a-a537-0421b3f33d62","229.33","Sin asignar"
"c08a09d9-c99d-402d-928d-72fce371b709","2569.77","Grupo de control"
"c0bb1691-a886-49dd-a077-fefdea6b66e9","149.73","Sin asignar"
"c3540940-0e34-453a-8af2-febeee18e015","1004.61","Escalado, fase fija (sin otro credito del cliente)"
"d6549cc2-04ba-4d99-810f-7479c050bc75","1159.49","Grupo de control"
"ef5efe4b-0c13-4194-bda8-3209486733f1","916.79","Grupo de control"
"f1a67188-a6b4-4a4d-b307-5e3b16bbfe17","9925.35","Escalado, fase fija (sin otro credito del cliente)"
"456c30b0-983a-491b-bbdb-680baa87c8e5","1551.76","Grupo de control"
"702a3138-0804-42a7-ac7b-012e4652bb01","517.31","Doble producto en otra fase"
"b73f8757-9118-4b69-b7fc-c2bbe79d9e60","440.82","Sin asignar"
"3c20740c-7ada-45d4-bfbe-06a4643204fb","1601.65","Grupo de control"
"990e9439-26fb-4485-b6c8-8dacdc707533","11684.43","Grupo de control"
"9d349b74-6525-48d5-93fe-9a02cbfe0bd1","1639.37","Grupo de control"
"a8e34f60-d96e-4f08-a9cd-e926b3c2cf34","561.98","Grupo de control"
"bfddd740-ecee-4b69-af22-9c61a1dd4364","457.14","Grupo de control"
"043cb1b2-c674-4914-a002-22c4a8ff056b","207.66","Sin asignar"
"b5d1cf6b-ce44-417d-94d8-97fba3d291c8","646.64","Sin asignar"
"3d20bb26-4224-4575-a3ae-9e3f7f2f7c01","207.07","Sin asignar"
"5cc4dceb-92ef-43cb-8d26-d83ab88525a2","201.61","Grupo de control"
"944874b9-62c9-40e4-a1ac-32880a1792f7","500.65","Sin asignar"
"96cd7f93-a8de-4f99-9b8c-029f17713847","249.32","Grupo de control"
"b043a011-e7e5-4adf-a62a-e07783555d73","1630.83","Grupo de control"
"b04ca352-fde3-490f-adc8-af180812ec82","1352.38","Sin asignar"
"f1205474-9f0a-4388-a0e8-555960127c3e","493.39","Grupo de control"
"f2d69990-c072-4baf-b848-dddc7094fc08","3004.4","Grupo de control"
"bf11815b-5eb9-4055-a214-8331caff785e","407.79","Revisar"
"fca24f45-a585-4f7d-8695-e4d16e2d6c02","1482.6","Sin asignar"
"e43337cb-0d77-4652-985a-6f86ed77cd1e","319.7","Grupo de control"
"6a4f60c5-f228-48e1-8c19-cec8fbe15c17","5736.59","Grupo de control"
"a6d3005d-dacb-4ddf-8293-c8ff14c901f5","1043.7","Grupo de control"
"0590fac9-49b9-4dbf-a16d-fa5aba17988a","1556.44","Grupo de control"
"0e8c421a-8d5c-4dcd-86fe-a428ba230a0f","132.77","Sin asignar"
"69daa04b-7e2f-426c-8f5a-f29c04f4cb78","1130.51","Grupo de control"
"af4dfcd3-5c32-4609-8737-adce183fde7e","1682.95","Sin asignar"
"b487905d-8b54-4ed4-b864-6f1c1023a0a1","134.95","Sin asignar"
"d3e9e690-c8a1-43ee-8bcd-cb368062262b","1492.5","Grupo de control"
"da32dffb-20fa-4840-936e-019b9b12970e","877.79","Grupo de control"
"dbbc5e14-f1aa-455c-bae1-ebff8da7b055","10228.96","Grupo de control"
"f8015831-75bf-45e8-b724-d1949071a1b7","425.11","Sin asignar"
"50c1bfd7-2e7e-4909-9361-72d0b8e9d2f1","90.14","Sin asignar"
"87b93dee-8d08-4c88-b163-6a8cf78bc9a1","128.36","Sin asignar"
"727e8b3f-5ee9-4717-a5b4-463c508b6368","16350.0","Grupo de control"
"74fab15b-d0d7-4562-9ee1-45a457e8d919","1791.8","Doble producto en otra fase"
"3c77294e-1a60-4e45-b8ca-45255449e2c5","1602.57","Grupo de control"
"519097f3-6f0a-46cb-bfca-d88b119f4aa1","3882.5","Grupo de control"
"764c6224-e7bf-4156-a6ac-24634f134547","412.92","Sin asignar"
"bc771dbd-69e6-4a8f-ae0c-cec932eb0945","1449.66","Sin asignar"
"bf679d36-82fc-4b84-b804-69943b91a856","205.28","Sin asignar"
"ffd21bc1-421c-4eac-aee9-dd242ad6ee5d","1054.22","Grupo de control"
"02cfc834-5589-4d1d-817b-9bf8eb459b89","1309.09","Grupo de control"
"08f1fedb-a414-43bf-87f8-0ffb7a6f18a6","949.75","Grupo de control"
"19d86373-b4c6-4449-8e91-790dd83ee099","1089.18","Doble producto en otra fase"
"727832b8-e98a-4b00-ba95-0772d3f5c355","2161.33","Grupo de control"
"7927ddec-6eba-4929-ad94-6376edabf59f","1743.89","Grupo de control"
"7e8225a1-a219-4898-b42b-e9d73d785b71","820.98","Sin asignar"
"c796c0cd-c263-4ca0-9ef7-531c94121773","291.9","Grupo de control"
"fc21601c-e8c5-4d77-9204-f950519839bb","1234.99","Grupo de control"
"ffd0386f-a54f-4014-b3f8-db4678795209","109.06","Sin asignar"
"583736a1-8679-4fcd-b03f-0260713054af","1618.56","Grupo de control"
"03ed1bd8-110c-4f8c-a86b-952bb5783928","1299.79","Grupo de control"
"28fbc826-94d9-47b5-bea9-c75fffe1d614","311.9","Grupo de control"
"3dc652a2-cfae-4bde-8bab-c7eeb5a3845a","1461.06","Grupo de control"
"7ace95e4-bcdd-442e-ba20-4754ffbd34f7","1922.13","Sin asignar"
"90894260-94d6-4828-bd62-7af392b5ed7f","536.11","Grupo de control"
"9debb099-0dfd-43e6-bb42-be12d63816c5","2232.86","Doble producto en otra fase"
"b1f6ee42-8ba7-4a73-8037-a54589d9d7c5","3077.39","Grupo de control"
"df80b72b-c680-48a3-b2ab-986ab36800ec","3635.37","Grupo de control"
"cd7c712e-c682-4537-9404-5bf9f8dcaf26","3818.31","Grupo de control"
"12cecfb5-2c59-4097-95a5-f59aed17c9c0","3490.87","Escalado, fase fija (sin otro credito del cliente)"
"135dea16-1a9a-4f30-a301-18f74332a3db","1667.6","Grupo de control"
"190d77f8-fe5f-47b3-b16e-4b0c13a6c5a9","930.73","Grupo de control"
"28cb5915-2018-4070-9138-62b5986cdf2a","113.3","Sin asignar"
"34fb2ecd-068d-4f40-86a5-a286dfb4f0a6","990.64","Escalado, fase fija (sin otro credito del cliente)"
"6f172e03-7bfb-406c-8fe2-11411dbe616c","1559.24","Grupo de control"
"7bdeca3e-5c49-43ef-9a09-fae32bb043b0","1881.49","Grupo de control"
"85460cf7-d954-45e5-a7a5-6198841b6a2a","1471.4","Grupo de control"
"8c5b9934-23e2-4736-981d-58ffda3dcf0a","4304.44","Grupo de control"
"f7552dd3-6a47-4ee2-af73-895701c81697","1216.59","Grupo de control"
"f780ffad-99e1-47d3-9021-2e5e1b86e45f","1510.11","Grupo de control"
"ebff5103-7725-4e8d-af03-50cbc3a06188","2224.37","Sin asignar"
"49ae60e0-118f-4a3c-a9cb-ba22cd8b7f41","3229.21","Grupo de control"
"ee960fc8-4c25-4a93-821f-8e2381e7be26","503.03","Grupo de control"
"0a18ec55-5394-47b1-b67c-f9f1f6313c3a","635.55","Sin asignar"
"158a6837-72db-4877-a6bd-5a890b99ad74","182.9","Grupo de control"
"2c97aa99-0756-4f07-9ef7-44e3cc4c56b4","451.14","Grupo de control"
"3b076d73-97fd-4c82-9861-82f8d34d7d81","1765.77","Grupo de control"
"6cfcd681-1e68-4cfc-b287-af7640f0af2b","662.91","Grupo de control"
"6e4fc7dc-fc84-46a7-8ab3-a4aa72185b1e","754.37","Grupo de control"
"a5dd3684-c97c-42fa-a439-6a9e6d753b9d","459.2","Grupo de control"
"dc0788d9-374e-409e-8ff6-dc7f89a3534d","1117.98","Grupo de control"
"b0ddbb76-4c53-4fcd-818b-6e431d40fa31","1679.4","Sin asignar"
"762cf267-9e58-4caa-a1fd-a145107e8fe2","509.9","Doble producto en otra fase"
"5cf65070-31e7-44a7-8781-8b48f98b7837","637.93","Grupo de control"
"14e3645a-f6dc-4122-86bb-1f1403ee61b6","656.64","Grupo de control"
"2185431c-49f5-4094-a39f-1d56f32dcac2","1634.24","Grupo de control"
"34253703-4583-403e-86f8-65943d975d72","5234.41","Grupo de control"
