"mes","id_ihfintech_loan","categoria","origen","saldo"
"julio","6e56f0fd-d072-41ac-b5c3-027e5c54e440","1. EN AMBOS","nuevos","1302.95"
"julio","ae15080d-abe3-4a8f-9bd8-f3aa67088f8e","1. EN AMBOS","nuevos","1986.13"
"julio","45d4d5d5-d531-4d0e-b3b6-aa2887e79ba0","1. EN AMBOS","nuevos","1417.5"
"julio","04606754-64e5-44ae-be4a-4413fcce85e1","1. EN AMBOS","nuevos","948.98"
"julio","74415aa4-49e8-4b47-96b3-46a09786aa41","1. EN AMBOS","nuevos","7813.07"
"julio","b0acd946-2e0e-47f1-b01b-fb2e08f77c18","1. EN AMBOS","nuevos","1170.95"
"julio","45ec09e5-7385-4055-8d97-9199519f2be6","1. EN AMBOS","nuevos","346.41"
"julio","0502c0f9-24a1-4940-b4ec-11a35b667774","1. EN AMBOS","nuevos","1655.11"
"julio","806aa935-5450-4b1b-9fc3-e7a2f4654a87","1. EN AMBOS","nuevos","505.81"
"julio","b5afdec7-f26b-4820-aad7-c5b22ed0dc05","1. EN AMBOS","nuevos","244.59"
"julio","589cab7a-0f78-4941-ad51-d25af547d3c3","1. EN AMBOS","nuevos","273.51"
"julio","05544519-1e97-4357-94e8-b726df1449ad","1. EN AMBOS","nuevos","1018.0"
"julio","18f0e619-6b09-4996-944a-8b5c2599f1ee","1. EN AMBOS","stock","733.03"
"julio","b97650b3-7bbe-48e7-a66d-7d673be4382c","1. EN AMBOS","nuevos","1036.0"
"julio","5cb7e0eb-871f-43f2-aa88-b53001595340","1. EN AMBOS","nuevos","525.74"
"julio","0a84244d-5b40-4373-9630-184f3b7168a0","1. EN AMBOS","nuevos","1194.07"
"julio","87c7ce97-67c8-4fc3-884f-2eed9d4e4dae","1. EN AMBOS","nuevos","617.07"
"julio","bb261b52-4784-4aaa-b781-87bada03d344","1. EN AMBOS","nuevos","3646.93"
"julio","64b62c33-a3ba-455c-8c50-ed977d9ad0a0","1. EN AMBOS","nuevos","154.34"
"julio","15486a9f-0303-4d41-9d6e-5c19dda65d7c","1. EN AMBOS","nuevos","512.26"
"julio","886cc1e3-48dc-4c79-8f5e-16bf5caa3460","1. EN AMBOS","nuevos","953.91"
"julio","c056e606-a463-4ce5-ac69-2951df3499c9","1. EN AMBOS","nuevos","1677.72"
"julio","666c0158-17f2-4dfd-b3cb-544084ede600","1. EN AMBOS","nuevos","443.69"
"julio","1d3065a6-889e-4a14-a3b6-010067691ca1","1. EN AMBOS","nuevos","953.45"
"julio","8bfa9099-0107-44c6-9325-27efaa0056fb","1. EN AMBOS","nuevos","2991.37"
"julio","c084b97a-5d32-4931-924a-33c5b9118ce7","1. EN AMBOS","nuevos","3215.89"
"julio","672ca8f2-2a0c-4239-ba0f-a18a20d3f6cb","1. EN AMBOS","nuevos","1294.71"
"julio","1dd11d0e-873a-49ba-a354-ddac4e4df617","1. EN AMBOS","nuevos","1700.99"
"julio","8ccb1132-79f9-4a85-98ac-382e813e8550","1. EN AMBOS","nuevos","1507.57"
"julio","c3e8a88f-4100-4885-b223-20c0c223e20b","1. EN AMBOS","nuevos","879.06"
"julio","67603ac6-9f42-48ba-8ac4-f6c5b351398f","1. EN AMBOS","nuevos","334.49"
"julio","1ee91e73-5dc7-4e18-a0f7-cc7299353a0b","1. EN AMBOS","nuevos","12079.51"
"julio","0f6bdefc-9bf7-467c-9777-565862b6764b","1. EN AMBOS","stock","1619.94"
"julio","d0fc5ab0-cb44-4ffb-8c19-417f3d5afa02","1. EN AMBOS","nuevos","1001.34"
"julio","6eff9386-2268-4a42-bf7b-ff8561821aee","1. EN AMBOS","nuevos","1416.55"
"julio","d3406487-c792-4be7-95d3-c798ac30f41f","1. EN AMBOS","nuevos","1990.23"
"julio","9367092b-f0c7-46aa-97f8-a6571fd7321c","1. EN AMBOS","nuevos","1377.38"
"julio","d8abcfbf-0127-4481-9bb9-44391733f9d2","1. EN AMBOS","nuevos","661.65"
"julio","6f0ebce9-4c83-4c12-8158-e78c662185cd","1. EN AMBOS","nuevos","3315.2"
"julio","1f5b61ab-8b23-4f31-8e76-22f82d72cb85","1. EN AMBOS","nuevos","85.21"
"julio","943fc1d1-058d-44c6-bb4b-f6629b3b6f90","1. EN AMBOS","nuevos","411.81"
"julio","d9139225-c600-4bbc-b3d2-2b964fe0c8cc","1. EN AMBOS","nuevos","246.3"
"julio","7b79f0a5-6e5c-4c25-8bb0-d960b506512d","1. EN AMBOS","nuevos","1177.92"
"julio","224dced4-5a0c-4044-8880-147e7afab44d","1. EN AMBOS","nuevos","2144.86"
"julio","964d9897-673c-47e5-901a-0c366d91031f","1. EN AMBOS","nuevos","2266.0"
"julio","da1a6079-f87e-4601-be2e-3fd758eecb8b","1. EN AMBOS","nuevos","986.74"
"julio","7d9a90b7-3136-4607-aa67-ed20a8c88dba","1. EN AMBOS","nuevos","967.87"
"julio","d4c09fa0-c35f-4d78-815a-a249be1cfdbf","1. EN AMBOS","nuevos","1461.71"
"julio","a1193e1c-f0d6-4607-9a9b-4e1361a612cb","1. EN AMBOS","nuevos","3790.82"
"julio","dc844111-8b13-4093-84c3-03be43ece797","1. EN AMBOS","nuevos","490.12"
"julio","81071af5-7e8d-48c9-9721-70b46fe521d1","1. EN AMBOS","nuevos","1527.0"
"julio","347f6685-0b2d-4ef8-9539-23c075fb2f3a","1. EN AMBOS","nuevos","1127.07"
"julio","a6fd7197-7c91-4086-b87c-6f9e2f9d88d6","1. EN AMBOS","nuevos","707.04"
"julio","e04e5115-cb84-4155-a17f-6bae7398ecdd","1. EN AMBOS","nuevos","165.06"
"julio","893afc2b-19c2-4c31-9323-dc0355ab47fb","1. EN AMBOS","nuevos","2981.55"
"julio","365d85a1-b20f-4c03-a55b-d2e40707cf78","1. EN AMBOS","nuevos","448.01"
"julio","af316909-3078-41ea-82f0-96eb0edf129e","1. EN AMBOS","nuevos","10257.61"
"julio","e3f687c1-7e55-4a88-b52c-3d5743eb17e5","1. EN AMBOS","nuevos","363.67"
"julio","915460ee-6c89-46c2-aecd-a5a5521e217f","1. EN AMBOS","nuevos","6807.09"
"julio","37d39f79-6c70-486d-b46b-52c8328797e3","1. EN AMBOS","nuevos","201.0"
"julio","b2b0cfb1-8450-4742-90cc-ef3d51d170f2","1. EN AMBOS","nuevos","750.87"
"julio","e76fc7fe-1c0c-4f3f-a18b-6c342a832683","1. EN AMBOS","nuevos","1238.85"
"julio","994dbe62-d5de-4ce1-9aab-8aa46b500703","1. EN AMBOS","nuevos","1114.28"
"julio","38d39775-0086-476a-a724-b6971ffc2248","1. EN AMBOS","nuevos","230.8"
"julio","b51026ea-1c3f-4cb3-8fec-04e300aae367","1. EN AMBOS","nuevos","714.37"
"julio","f6a10684-ab4d-4d2b-b9f4-57913a6b3a7a","1. EN AMBOS","nuevos","1039.93"
"julio","99e899fb-c1e4-4dbe-a0a6-b3434ff848a8","1. EN AMBOS","nuevos","2990.71"
"julio","41d0cb0d-64f7-4012-8697-c64c5be4b78c","1. EN AMBOS","nuevos","126.57"
"julio","d78992a5-6b12-4fc0-b805-5917a20597a2","1. EN AMBOS","nuevos","1742.67"
"julio","faa8d18d-5187-4072-ab5f-77c6593e029b","1. EN AMBOS","nuevos","5665.21"
"julio","9be90686-3778-479b-a511-2a57227eae04","1. EN AMBOS","nuevos","1452.64"
"julio","4d96bc54-8d8c-472a-946a-bfa50c540d14","1. EN AMBOS","nuevos","731.16"
"julio","b7903df3-4a15-46a2-9f94-e27d835096d0","1. EN AMBOS","nuevos","381.55"
"julio","869e78b5-d09a-4628-a420-7cad34a44080","1. EN AMBOS","stock","1871.99"
"julio","a35aa80a-8a7e-466f-bff4-353ef0f38573","1. EN AMBOS","nuevos","482.9"
"julio","51bea8cb-11a5-41a0-8c00-f7ff8299927b","1. EN AMBOS","nuevos","103.62"
"julio","b893be7e-9f31-4cce-a821-8e408d6315e1","1. EN AMBOS","nuevos","664.71"
"julio","bc1b804c-9ac2-46c0-8531-5c5f6f0c09dd","1. EN AMBOS","stock","867.29"
"julio","a8b42cf4-ffd7-4555-bf8f-ad1f395cd3eb","1. EN AMBOS","nuevos","293.84"
"julio","57b4284d-c475-40a3-9864-024f5a72c623","1. EN AMBOS","nuevos","975.52"
"julio","b8d20d66-1e62-4325-a6f1-4c9817345012","1. EN AMBOS","nuevos","1253.62"
"julio","fcd9c20b-ccaa-4a17-8fdd-608968264436","1. EN AMBOS","stock","1501.5"
"julio","b2e46183-030c-414b-93e3-175e69e4a023","1. EN AMBOS","nuevos","1144.52"
"julio","d968a8ae-966c-4a33-91a0-fd86545ab028","1. EN AMBOS","nuevos","863.61"
"julio","bda15df2-0592-4ea3-869a-317b251fafe0","1. EN AMBOS","nuevos","1417.52"
"julio","c0a21180-c7d5-4543-8505-2b085d5be96d","1. EN AMBOS","stock","764.13"
"julio","b811120e-4e43-4f62-a9d2-d0ff4c5ba4d1","1. EN AMBOS","nuevos","522.26"
"julio","5c3bb207-ee45-41c2-999a-16590b961148","1. EN AMBOS","nuevos","1009.65"
"julio","e7fd72a9-8971-4849-ac00-b6a10ec28744","1. EN AMBOS","nuevos","709.48"
"julio","b022994d-2c41-4721-b62c-89ded2b2b592","1. EN AMBOS","stock","3354.59"
"julio","bbe1b8cd-fb43-448a-bc65-0434ee8b110e","1. EN AMBOS","nuevos","374.55"
"julio","648cd846-5de7-4319-b603-4f468337f7ca","1. EN AMBOS","nuevos","1650.48"
"julio","c1cc4ab6-2561-454a-8ce4-a40f2dcd7a40","1. EN AMBOS","nuevos","2181.22"
"julio","636501fc-70d9-4fe1-8fc5-9431cec4e7b5","1. EN AMBOS","stock","734.99"
"julio","bd62ecf0-7280-4a82-b910-0ecb75054e93","1. EN AMBOS","nuevos","2543.05"
"julio","dae607ff-f512-43ee-b1b8-48655ff32f1d","1. EN AMBOS","nuevos","1500.13"
"julio","caa5e650-cd03-49e1-9aa5-cba222a43602","1. EN AMBOS","nuevos","230.51"
"julio","85c09c42-e051-4122-a8df-eb2b18f92c0d","1. EN AMBOS","stock","782.33"
"julio","cd50ec1e-76c7-4d52-a64f-ec658851b37b","1. EN AMBOS","nuevos","1277.89"
"julio","6e1b08f3-ef24-4a98-9091-8dea4199ffc5","1. EN AMBOS","nuevos","187.64"
"julio","cf015cbf-60d6-4e95-88f9-910947f049aa","1. EN AMBOS","nuevos","886.64"
"julio","b6498f44-a9a0-45c6-8715-1267372f2414","1. EN AMBOS","stock","2435.24"
"julio","d1019eaf-f1a6-450c-b9ad-13eac8639d73","1. EN AMBOS","nuevos","2474.45"
"julio","714cabb0-a446-4475-bc0f-6072c40054e2","1. EN AMBOS","nuevos","851.04"
"julio","d8757a11-1a70-48d8-9dba-414923fe288b","1. EN AMBOS","nuevos","1374.92"
"julio","19bc121d-709e-41ff-9ace-0ecb5812477e","1. EN AMBOS","stock","1400.99"
"julio","d96d38c6-70d3-4c85-afcd-eb8ea205e2ca","1. EN AMBOS","nuevos","827.36"
"julio","724f4cef-63d7-4784-9598-e79b590d40b9","1. EN AMBOS","nuevos","520.07"
"julio","e793bc92-e49b-4203-849a-fb3f1ca8db6d","1. EN AMBOS","nuevos","915.18"
"julio","46bfd5c6-709c-4d67-bf41-ed2601ed6e47","1. EN AMBOS","stock","1005.97"
"julio","dd1fa55c-658f-4e6f-a891-e85e1e26141e","1. EN AMBOS","nuevos","1773.82"
"julio","7e9f73ff-8f63-49d2-9c66-78e32a6fc603","1. EN AMBOS","nuevos","1281.93"
"julio","eb5315d7-c3bb-4803-ab1f-1e2275240ada","1. EN AMBOS","nuevos","690.35"
"julio","a0a191f7-7b5a-4deb-830f-c9ffa6d0b274","1. EN AMBOS","stock","4118.44"
"julio","e2d5a3f0-a802-440f-9102-6c642f1bf852","1. EN AMBOS","nuevos","466.66"
"julio","81fa24af-4784-43cc-8e96-c0b7e4565c04","1. EN AMBOS","nuevos","1986.78"
"julio","fba53103-47cd-40f5-b7d2-7bcd09926e00","1. EN AMBOS","stock","1000.17"
"julio","0569972d-a289-4f39-862a-f872b7c16ada","1. EN AMBOS","stock","57.23"
"julio","e43f0d35-6a57-42e2-b78d-f139a9ca916b","1. EN AMBOS","nuevos","1185.93"
"julio","84b53632-f7b9-4954-ba8f-8518bafce75b","1. EN AMBOS","nuevos","328.9"
"julio","e5d1c3e5-c259-477f-9a00-25d7375e4a7e","1. EN AMBOS","stock","2644.28"
"julio","6e44a765-6df0-46c3-a41f-2ae34c73e564","1. EN AMBOS","stock","139.47"
"julio","e6b01fa2-f8fb-4b2b-900d-1e3950b5ca1d","1. EN AMBOS","nuevos","9566.34"
"julio","8b59a6ca-7cb9-40ab-8ef3-157e642cac6c","1. EN AMBOS","nuevos","567.58"
"julio","769b06fa-79f3-425e-97d5-1a0867e70b1c","1. EN AMBOS","stock","1415.56"
"julio","21d02fd8-0357-4aa1-bc57-ac45f52026d3","1. EN AMBOS","stock","159.53"
"julio","eae294e2-2765-4094-ae1e-1f0ddd468721","1. EN AMBOS","nuevos","814.23"
"julio","c0be197a-3238-403c-9aef-8151109dc4a8","1. EN AMBOS","stock","4425.0"
"julio","74734a0a-130f-416f-b096-2c8485a77cee","1. EN AMBOS","stock","3267.4"
"julio","78679ed5-3f10-47c7-98e3-1c0c367b8af3","1. EN AMBOS","stock","2076.16"
"julio","ed0ed2b9-d33c-447f-9460-44684d5d8015","1. EN AMBOS","nuevos","1349.65"
"julio","954b35b8-47cd-4696-898b-0439786ece28","1. EN AMBOS","nuevos","1119.8"
"julio","1318e9c9-8969-47fe-8592-c05902874022","1. EN AMBOS","stock","1594.92"
"julio","6abf6a54-e13d-43c2-8077-29bfdbc5efaf","1. EN AMBOS","stock","589.42"
"julio","ed52ae2e-e6e3-471f-a081-96bc6630fa48","1. EN AMBOS","nuevos","1927.79"
"julio","95fe0fc6-f5d2-40da-949d-22267297ed01","1. EN AMBOS","nuevos","1051.25"
"julio","8a4f8e8f-164f-4e05-a687-a52509c18893","1. EN AMBOS","stock","2977.53"
"julio","07388772-0a13-4ee0-abb6-c2b702a8fff8","1. EN AMBOS","nuevos","290.92"
"julio","f460c908-9d5c-4b49-97ae-3b38efd259b4","1. EN AMBOS","nuevos","163.0"
"julio","98e5bd18-e60f-4eb0-80d2-42d5ca615935","1. EN AMBOS","nuevos","1675.8"
"julio","093054de-f6d6-4af9-bb63-6baa4c812b3a","1. EN AMBOS","stock","415.87"
"julio","0b0ba9cb-fdfe-4a11-9042-5109608fcde4","1. EN AMBOS","nuevos","4527.96"
"julio","f4632192-ae54-492c-83a4-63044b6c847b","1. EN AMBOS","nuevos","238.31"
"julio","e66b8af6-d7f9-44c7-be35-a5a0b18ec954","1. EN AMBOS","nuevos","2309.38"
"julio","451b3b68-9472-468f-9630-3d95a6587c95","1. EN AMBOS","stock","4196.84"
"julio","1247d210-f270-48ca-8c64-cefad4b2804d","1. EN AMBOS","nuevos","119.79"
"julio","f463f4be-6777-44f5-a71c-6d03e30f449c","1. EN AMBOS","nuevos","524.57"
"julio","9f3497a0-ae41-465c-83b8-8ae829fd5f72","1. EN AMBOS","nuevos","767.52"
"julio","73251902-0627-4b3c-aa4d-f241240d62d2","1. EN AMBOS","stock","506.12"
"julio","151f5ba4-d9e2-4cd4-a10b-d7297d4c85e6","1. EN AMBOS","nuevos","474.49"
"julio","f9db136f-3983-42a9-97d2-45f377624cdb","1. EN AMBOS","nuevos","861.26"
"julio","e6c070ac-a037-4f3f-81f3-13479ff80da8","1. EN AMBOS","nuevos","579.91"
"julio","85e3c4b8-0f1c-43e8-ac0e-5e690c66f341","1. EN AMBOS","stock","2104.64"
"julio","19f02a42-1f49-4bb8-9443-c02a06b21257","1. EN AMBOS","nuevos","403.48"
"julio","fa54870b-4dec-45a3-8988-1de64e1c0e03","1. EN AMBOS","nuevos","2272.42"
"julio","41973d37-dfc2-4882-9759-5704a34ca5b7","1. EN AMBOS","stock","1602.78"
"julio","ff3bd3f3-3279-4c71-b268-3db5c2b68213","1. EN AMBOS","stock","1036.0"
"julio","1c8859bf-bea5-4f60-a63c-0c8cd7c9a868","1. EN AMBOS","nuevos","711.58"
"julio","faadb925-aa7e-4a64-934a-419b39657b52","1. EN AMBOS","nuevos","351.22"
"julio","f06e6275-429b-4d1f-8d3b-4a199313a9eb","1. EN AMBOS","nuevos","2673.48"
"julio","258fa147-f516-41ee-ae00-0d5cec67f19d","1. EN AMBOS","stock","417.04"
"julio","1e3e68c7-f5f8-4846-913f-57fe54722ae2","1. EN AMBOS","nuevos","461.09"
"julio","96f12dec-d2a2-416c-bc18-d910855979d4","1. EN AMBOS","stock","1719.45"
"julio","f2667402-1261-4c48-b73c-319b796edcd0","1. EN AMBOS","nuevos","1042.0"
"julio","64e8548f-297a-4bff-9e62-68ac690e711a","1. EN AMBOS","stock","987.68"
"julio","215c0ac7-14cd-4128-9af1-3273ebb4e5f8","1. EN AMBOS","nuevos","2171.83"
"julio","e7acb2df-0a25-4ccf-9d29-6cdf5134c631","1. EN AMBOS","stock","2872.92"
"julio","122ca5d8-5345-48f3-8d4b-b13b4e5fa815","1. EN AMBOS","stock","622.84"
"julio","1ff0ea70-825d-48f8-b5b1-ba407371f61b","1. EN AMBOS","stock","63.89"
"julio","24f710a4-3fed-42d2-9949-26b5c39ab729","1. EN AMBOS","nuevos","1282.84"
"julio","09c4c4b4-b28b-4d5b-916f-ea3c50e08df2","1. EN AMBOS","stock","1563.31"
"julio","463df45c-5b4f-4ae3-9f7b-fe339132a8b0","1. EN AMBOS","stock","1422.67"
"julio","cb4067b6-adee-4262-9132-6fd70439a274","1. EN AMBOS","stock","307.32"
"julio","3a6b7cfb-6c90-442a-af46-4e2cd272b221","1. EN AMBOS","nuevos","956.37"
"julio","3d3c8f7d-ae42-4b36-8abe-b791fc8c2f66","1. EN AMBOS","stock","1354.13"
"julio","7852f1a7-d74b-4c7f-a91b-06ceb82ecc7a","1. EN AMBOS","stock","1105.77"
"julio","d4b58a6e-b7fe-47a3-b38c-f70cff7d216b","1. EN AMBOS","stock","301.9"
"julio","3c8fe117-9b4f-4d68-b30c-89db77623d3c","1. EN AMBOS","nuevos","482.2"
"julio","164e2167-40d4-445b-8368-14849cca51e1","1. EN AMBOS","stock","415.34"
"julio","8438ed8b-b25a-4659-bd57-c6a929264153","1. EN AMBOS","stock","214.97"
"julio","601124cc-29cd-4682-937f-f8227661f09c","1. EN AMBOS","stock","1051.14"
"julio","4069acdc-2fb0-464f-9e8f-2901e03e98c7","1. EN AMBOS","nuevos","1038.99"
"julio","f86d37e3-9ad4-402f-81ca-a0813d71bf40","1. EN AMBOS","stock","1643.86"
"julio","45e0bcdc-c2fb-4374-a2aa-aab6347bb399","1. EN AMBOS","stock","534.19"
"julio","6f07cd48-7970-473f-9f92-e31dd252c258","1. EN AMBOS","stock","7303.79"
"julio","46763443-eac6-4439-b48a-6d509e557568","1. EN AMBOS","nuevos","925.97"
"julio","ba77f952-7e0c-406d-932f-05bc690b9453","1. EN AMBOS","stock","1141.33"
"julio","9fb845c1-c223-445e-8f82-2b34b5126cb6","1. EN AMBOS","stock","1587.26"
"julio","44922771-923b-458c-bc52-b93397f8b819","1. EN AMBOS","stock","1033.76"
"julio","49c62357-0652-4a71-9fe7-0d8264bda832","1. EN AMBOS","nuevos","1036.0"
"julio","2d2bf1da-b053-417d-8eec-fb96361d75be","1. EN AMBOS","stock","1265.13"
"julio","106ccd82-3f01-4ebf-a427-cfdd008bba8c","1. EN AMBOS","stock","165.9"
"julio","92242b9c-3893-4e62-b759-daf726a89842","1. EN AMBOS","stock","2307.21"
"julio","5c9d3360-9afb-4a38-b525-5e9aa5b4f4c2","1. EN AMBOS","nuevos","414.64"
"julio","49e285b6-7e2f-4df3-be54-71c122192f21","1. EN AMBOS","stock","607.96"
"julio","98d8b68d-3f5e-4c7d-8c7f-20d3292f7fba","1. EN AMBOS","stock","1140.21"
"julio","ddf2c1e3-7618-40f5-9997-772489e34ae1","1. EN AMBOS","stock","9220.4"
"julio","5cbb4656-86c3-4c6b-9035-26767c5e22b8","1. EN AMBOS","nuevos","621.71"
"julio","dfa83066-c00c-4bcf-a2f9-b69bf9a2be9b","1. EN AMBOS","stock","2283.92"
"julio","0a1ab5c9-22d3-4a8a-b8f3-f1886a7072ba","1. EN AMBOS","stock","1163.25"
"julio","aa393ab7-28a8-476e-8d46-8a682b919990","1. EN AMBOS","stock","895.52"
"julio","65505f7a-734b-4c10-8730-3fac0caaf995","1. EN AMBOS","nuevos","605.81"
"julio","01fd3647-8207-407d-be5c-6ee3311cc085","1. EN AMBOS","nuevos","2152.01"
"julio","b9a23d83-824d-428f-a7d3-2860ded37bd2","1. EN AMBOS","stock","1878.31"
"julio","cf2e88d8-126a-42ae-927f-86d116044d43","1. EN AMBOS","stock","1497.82"
"julio","76b27242-7288-4608-b8de-a22bd037e194","1. EN AMBOS","nuevos","904.96"
"julio","09f2c408-e321-4d9c-b625-46bf5ce90066","1. EN AMBOS","nuevos","1139.6"
"julio","9eaf9b40-92ee-42d9-be9f-d5a2a2baa9be","1. EN AMBOS","stock","1545.0"
"julio","12b719b7-568a-4958-8959-a9b8f67a53e7","1. EN AMBOS","stock","10346.58"
"julio","78c3f1d9-da67-4d55-9f49-ff566aab3346","1. EN AMBOS","nuevos","2693.45"
"julio","0b47c2e7-e57e-4dff-ac87-58dab3a02fe2","1. EN AMBOS","nuevos","6980.08"
"julio","0fc41ca5-72cd-4c03-bad8-8bb7c2e0a6f7","1. EN AMBOS","stock","284.1"
"julio","52c377dd-e3b9-4a3a-b53b-49fdb55cef00","1. EN AMBOS","stock","307.45"
"julio","79cb21d3-b936-4a2d-b10a-a7724b2017e4","1. EN AMBOS","nuevos","1940.83"
"julio","0cbb8de4-ff5f-4fe9-b1b4-845a59a4d862","1. EN AMBOS","nuevos","3318.57"
"julio","f61c3dfc-4254-4420-ac55-f4e6fa486b66","1. EN AMBOS","stock","840.6"
"julio","00dea92c-7684-483c-9301-5d9b13ef2fc2","1. EN AMBOS","nuevos","1541.41"
"julio","7db2b45e-d3a7-487d-b396-3a4ea6baba10","1. EN AMBOS","nuevos","453.04"
"julio","0cd0a64f-c5bb-4bad-b214-289048976d14","1. EN AMBOS","nuevos","227.39"
"julio","f776e0c9-538d-4e7b-9392-bbf906c40aa7","1. EN AMBOS","stock","163.4"
"julio","0e677f87-806a-4adf-b35a-4bcd23a05727","1. EN AMBOS","nuevos","493.99"
"julio","88eae90e-a5f2-41da-831c-f1c1ff0ec204","1. EN AMBOS","nuevos","340.12"
"julio","0f2a6284-5a05-4b03-87b9-0a03072ca597","1. EN AMBOS","nuevos","1794.13"
"julio","d8226fe2-8795-43e5-a3cc-c5397af0ea8f","1. EN AMBOS","stock","1231.76"
"julio","1718deae-aaab-4874-84ad-9cf5165f92db","1. EN AMBOS","nuevos","1425.2"
"julio","926525c6-1f43-4a30-bf1e-cb2f718ab1ba","1. EN AMBOS","nuevos","1488.41"
"julio","1333a5cf-923c-4ac5-b202-3619922249a5","1. EN AMBOS","nuevos","1201.25"
"julio","1a5affff-5d19-4d28-855f-0f5ed8cfbab1","1. EN AMBOS","stock","1993.32"
"julio","1ede6b76-d062-472a-b67a-2afffa207828","1. EN AMBOS","nuevos","4072.0"
"julio","93895455-fa2f-488b-ace3-5bac8459fa5d","1. EN AMBOS","nuevos","1202.43"
"julio","1414de2f-85c1-4198-8dd6-97c1cc5d2156","1. EN AMBOS","nuevos","600.12"
"julio","442dcfd4-903f-4fc5-b8b7-9d186b27d95c","1. EN AMBOS","stock","1150.78"
"julio","23aba48b-efae-46f7-89d5-e57061f4bf75","1. EN AMBOS","nuevos","707.97"
"julio","964c6f93-8469-44e8-a321-27b4717ec204","1. EN AMBOS","nuevos","369.57"
"julio","1875a612-66bb-47fc-9191-5c3eb4b4822c","1. EN AMBOS","nuevos","712.23"
"julio","c70393d4-bc00-4466-9b0b-7c3c4d8e00f9","1. EN AMBOS","stock","430.84"
"julio","2545aeac-04d6-45de-ae55-216c7c540ddb","1. EN AMBOS","nuevos","2519.89"
"julio","96756045-8d40-4062-829b-26fa2d687591","1. EN AMBOS","nuevos","1341.08"
"julio","1d886258-33bf-4fde-a390-28425b1e69c0","1. EN AMBOS","nuevos","620.95"
"julio","78ce1e28-4a4a-405f-aeab-bb1bddf02f4f","1. EN AMBOS","stock","952.36"
"julio","281475fe-d14d-4512-87dc-a4be7e61d264","1. EN AMBOS","nuevos","4120.86"
"julio","98ba2850-9333-4280-8105-74c45500eb70","1. EN AMBOS","nuevos","682.69"
"julio","2af6c623-cb3d-4eb4-bfc4-c68c7467de29","1. EN AMBOS","nuevos","121.9"
"julio","13dc482d-57c1-475d-b0d6-057425ec8a04","1. EN AMBOS","stock","3119.1"
"julio","dd50e4d4-62dd-4361-a333-2a0bb5f3afa4","1. EN AMBOS","stock","1515.5"
"julio","999bcadc-fd1b-43f4-97ad-a62af5da0940","1. EN AMBOS","nuevos","500.9"
"julio","2dfb8569-0757-4e1f-b08e-b37e8870f130","1. EN AMBOS","nuevos","452.41"
"julio","9ca826e6-0d8e-4706-9d33-9ae806b9e14d","1. EN AMBOS","stock","622.74"
"julio","300401fa-f1b4-40cf-92d0-5448a3f4d06a","1. EN AMBOS","nuevos","563.31"
"julio","a18da7b3-bfe0-47b1-b44c-997ad6f4ad7a","1. EN AMBOS","nuevos","827.72"
"julio","3e24ee48-dee0-4de5-9896-c08c69b8b70a","1. EN AMBOS","nuevos","342.9"
"julio","2c1f1de3-4f8b-4604-9274-d6cc2286a669","1. EN AMBOS","stock","3799.0"
"julio","32733d29-4fa3-4f61-8e95-d8359d00f097","1. EN AMBOS","nuevos","3282.06"
"julio","a4706cdb-775f-4bd3-8dc7-d316364f374c","1. EN AMBOS","nuevos","782.98"
"julio","3e6645c9-3239-4156-8f07-ad51e762c509","1. EN AMBOS","nuevos","1125.29"
"julio","9b652ec1-8864-4e36-bfa8-24ab2c27b8e0","1. EN AMBOS","stock","2432.98"
"julio","386c1b00-90b1-4b06-a195-e817d522ba2c","1. EN AMBOS","nuevos","730.03"
"julio","a938494b-193d-4cdf-b85d-0266dbe6384d","1. EN AMBOS","nuevos","1721.11"
"julio","41b063d4-3af5-4948-a9c1-4e0297b64a46","1. EN AMBOS","nuevos","878.58"
"julio","26ef7229-784c-4b6b-a9a9-58c0a5f02b84","1. EN AMBOS","stock","1748.27"
"julio","404f7650-ddf0-4e73-8287-008876a4676e","1. EN AMBOS","nuevos","15882.44"
"julio","abbc0109-7813-420f-87a5-4b8cbc03400a","1. EN AMBOS","nuevos","2650.51"
"julio","422a97d0-5fc5-41af-aa0c-1836a8c2fe9a","1. EN AMBOS","nuevos","598.19"
"julio","009d3043-0a43-4443-91bc-1b4ba68dc487","1. EN AMBOS","nuevos","508.14"
"julio","432073d3-8c95-4aba-9b5d-63848f93e7a7","1. EN AMBOS","nuevos","10470.06"
"julio","ae846be4-4e50-48e6-b51c-8b526767e2f9","1. EN AMBOS","nuevos","2160.94"
"julio","4801682c-2da5-4403-b278-ce92012caab6","1. EN AMBOS","nuevos","2987.0"
"julio","0316319e-1041-4fe2-88f9-2ce35d705d66","1. EN AMBOS","nuevos","4221.43"
"julio","45400f3e-9d99-4b06-8335-31eea67258af","1. EN AMBOS","nuevos","350.61"
"julio","b41aa40f-31f4-42a2-9855-02510c7e4ad4","1. EN AMBOS","nuevos","256.6"
"julio","53131c1d-7555-4c53-b1ba-b15b2c946f7d","1. EN AMBOS","nuevos","1931.39"
"julio","08d9b102-07bb-4f62-9268-0c4f8a8d7908","1. EN AMBOS","nuevos","182.9"
"julio","47da716a-b81b-49d2-b648-56a4ca6756de","1. EN AMBOS","nuevos","839.29"
"julio","b91d0731-6a6d-41f0-a017-028757f46ad9","1. EN AMBOS","nuevos","817.16"
